CAS-7A;;;435.480 ;;4k8 9k6 GMSK telemetry;;to be launched
CAS-7A;;;10460.000 ;;1M GMSK image data;;to be launched
CAS-7B;44443;145.900 ;435.690 ;;VHF/UHF FM CW;;re-entered
CAS-7C;;145.900 ;435.690 ;435.715 ;VHF/UHF FM CW;;to be launched
CAS-8A;;145.805-145.835;435.540-435.510;;VHF/UHF SSB;;to be launched
CAS-8A;;;;435.575 ;CW;;to be launched
CAS-8A;;;435.735 ;;4K8 9K6 GMSK telemetry;;to be launched
CAS-8A;;;2405.100 ;;4K8 9K6 GMSK telemetry;;to be launched
CAS-8A;;;2405.100 ;;192k GMSK image data;;to be launched
CAS-8A;;;2405.300 ;;Inter-satellite link;;to be launched
CAS-8B;;145.840-145.870;435.625-435.595;;VHF/UHF SSB;;to be launched
CAS-8B;;;;435.580 ;CW;;to be launched
CAS-8B;;;435.750 ;;4K8 9K6 GMSK telemetry;;to be launched
CAS-8B;;;2405.100 ;;4K8 9K6 GMSK telemetry;;to be launched
CAS-8B;;;2405.100 ;;192k GMSK image data;;to be launched
CAS-8B;;;2405.300 ;;Inter-satellite link;;to be launched
CAS-8C;;145.875-145.905;435.660-435.630;;VHF/UHF SSB;;to be launched
CAS-8C;;;;435.585 ;CW;;to be launched
CAS-8C;;;435.775 ;;4K8 9K6 GMSK telemetry;;to be launched
CAS-8C;;;2405.300 ;;Inter-satellite link;;to be launched
CAS-8D;;145.910-145.940;435.695-435.665;;VHF/UHF SSB;;to be launched
CAS-8D;;;;435.590 ;CW;;to be launched
CAS-8D;;;435.800 ;;4K8 9K6 GMSK telemetry;;to be launched
CAS-8D;;;2405.300 ;;Inter-satellite link;;to be launched
CAS-9;50466;145.855-145.885;435.195-435.165;;VHF/UHF SSB*;;inactive
CAS-9;50466;145.985;435.725 ;;4k8*GMSK image data;CAS9;inactive
CAS-9;50466;;;435.575 ;CW;;inactive
CAS-10;54816;145.870 ;435.180 ;;VHF/UHF SSB;;re-entered
CAS-10;54816;;435.725 ;;4K8 GMSK telemetry;CAS10;re-entered
CAS-10;54816;;;435.575 ;DTMF_camera CW;;re-entered
CAS-11;;21.3125-21.3275;435.5125-435.4975;;HF/UHF SSB;;to be launched
CAS-11;;145.845-145.875;435.555-435.525;;VHF/UHF SSB;;to be launched
CAS-11;;145.917-145.933;435.608-435.592;;VHF/UHF FM;;to be launched
CAS-11;;145.925 ;435.700 ;;VHF/UHF 4k8 store-and-forward;;to be launched
CAS-11;;145.895 ;145.895 ;;VHF 1k2 AFSK store-and-forward;;to be launched
CAS-11;;;435.650 ;;UHF 4k8/9k6 GMSK telemetry;;to be launched
CAS-11;;;;435.570 ;CW;;to be launched
CAS-11;;;;2405.500 ;Multimode beacon;;to be launched
CatSat;60246;;437.185/10470.000;;2k4*/9k6/38k4 FSK;;active
CELESTA;53111;;436.500 ;FX6FRB;1k2AFSK 2k4*/9k6GMSK;;inactive
Centauri-1;43809;;400.625 ;;9k6 GFSK;;inactive
Centauri-2;43722;;400.625 ;;9k6 GFSK;;re-entered
Centauri-3;47966;;400.180 ;;9k6 GFSK;FLEF1N;re-entered
Centauri-4;48898;;400.180 ;;9k6 GFSK;FLEF2N;re-entered
Centauri-5;52742;;400.180 ;;9k6 GFSK;FLEF3N;re-entered
Centauri-6;59451;;400.180 ;;9k6 GFSK;FLEF4N;inactive
Centauri-7;62708;;400.220 ;;9k6 GFSK;FLEF5N;active
Centauri-8;62714;;400.220 ;;9k6 GFSK;FLEF6N;active
CEVROSAT-1;66308;;436.025 ;;9k6 GFSK;OK0CVR;inactive
CGUSAT-1;;;436.175 ;435.360 ;9k6_FSK CW;;failure
Challenger;42721;;437.510 ;;9k6 GMSK;QBUS01;re-entered
Challenger;51073;;401.300 ;;2k4 AFSK;;inactive
CHAMRAN-1;61072;;436.740 ;;38k4 FSK;;inactive
ChargerSat-1;39405;;437.405 ;;9k6 FSK;;re-entered
Chasqui-1;40117;;437.025 ;;1k2AFSK/9k6GMSK;;inactive
CHOMPTT;43855;;437.560 ;;1k2*AFSK/9k6GMSK;WI2XVT;re-entered
ChubuSat-1;40300;145.980 ;437.485 ;437.485 ;1k2 9k6 CW;JJ2YJY;inactive
ChubuSat-2;41338;145.815 ;437.100 ;437.102 ;1k2 AFSK 9k6 GMSK CW;JJ2YPN;inactive
ChubuSat-3;41339;145.840 ;437.425 ;437.424 ;1k2 AFSK 9k6 GMSK CW;JJ2YPO;inactive
CIRBE;56188;;437.250/2402.000;;9k6*/19k2 GFSK;CIRBE;re-entered
ClarkSat-1;58613;;435.130 ;435.130 ;4k8_GMSK SSTV CW;JS1YLT;re-entered
CLICK-A;;;;;;;unknown
Cliff;43770;435.300/1267.300;145.920 ;145.920 ;FM CTCSS 67.0/200 DUV;;inactive
CNUSail-1;43133;;437.100 ;;9k6 GMSK;;unknown
Colibri-S;61746;;436.835 ;436.835 ;9k6 GFSK CW;RS67S;active
Columbia;42702;;437.055 ;;9k6 GMSK;KD8CJT;inactive
COMPASS-1;32787;;437.405 ;437.275 ;1k2 AFSK CW;DP0COM;inactive
COMPASS-2;42777;;437.300/2403.000;;1k2 AFSK;;re-entered
ConnectaIoT-1;60472;;401.510/869.525;;4k8 GMSK LoRa;CNT001;active
ConnectaIoT-2;60522;;401.520/869.525;;4k8 GMSK LoRa;CNT002;active
ConnectaIoT-3;60475;;401.530/869.525;;4k8 GMSK LoRa;CNT003;active
ConnectaIoT-4;60524;;401.540/869.525;;4k8 GMSK LoRa;CNT004;active
ConnectaIoT-5;62703;;401.510/869.525;;4k8 GMSK LoRa;CNT005;active
ConnectaIoT-6;62709;;401.520/869.525;;4k8 GMSK LoRa;CNT006;active
ConnectaIoT-7;62715;;401.530/869.525;;4k8 GMSK LoRa;CNT007;active
ConnectaIoT-8;62695;;401.540/869.525;;4k8 GMSK LoRa;CNT008;active
ConnectaIoT-9;64534;;401.510 ;;4k8 GMSK;CNT009;active
ConnectaIoT-10;64555;;401.520 ;;4k8 GMSK;CNT010;active
ConnectaIoT-11;64557;;401.530 ;;4k8 GMSK;CNT011;active
ConnectaIoT-12;64553;;401.540 ;;4k8 GMSK;CNT012;active
ConnectaIoT-13;67400;;401.510 ;;4k8 GMSK;CNT013;active
ConnectaIoT-14;67401;;401.520 ;;4k8 GMSK;CNT014;active
ConnectaIoT-15;67402;;401.530/2240.000;;4k8 GMSK;CNT015;active
ConnectaIoT-16;67390;;401.540/2240.000;;4k8 GMSK;CNT016;active
Connecta-T1_1;52739;;401.525 ;;9k6 GMSK;CONT11;active
Connecta-T1_2;55012;;401.525 ;;4k8 GFSK;CONT12;active
Connecta-T2.1;56210;;401.525 ;;9k6 GMSK;CONT21;re-entered
Connecta-T3.1;58256;;401.525/401.510*/2071.000/2240.000;;4k8*/9k6 GMSK;CONT31;re-entered
Connecta-T3.2;58268;;401.525/401.540*/2071.000/2240.000;;4k8*/9k6 GMSK;CONT32;re-entered
ContecSat-1;59117;;2220.000 ;;FM;;unknown
ContentCube;66912;;437.020 ;;9k6_GMSK;;inactive
COPPER;39395;;2403.000-2403.400;437.290 ;9k6 FSK;;re-entered
CoRAL;67685;;401.140 ;;1k2*/9k6_FSK;CORAL;active
CORVUS-BC2;42846;;400.175 ;;FM;;inactive
CORVUS-BC1;42847;;400.175 ;;FM;;inactive
COSMO;68460;;401.200/2220.000;;9k6/19k2_GFSK;COSMO;active
CosmoGirl-Sat;60953;145.825 ;145.825/437.120;437.120 ;1k2AFSK 4k8GMSK APRS CW*;JS1YOI;re-entered
Cosmos-2576;59773;;;;;;unknown
CO-55;27844;;437.470 ;436.838 ;1k2 AFSK CW*;JQ1YCY;active
CO-56;28941;;437.505 ;437.382 ;1k2 AFSK;JQ1YPC;re-entered
CO-56;28941;1268.500 ;437.505 ;437.382 ;9k6 GMSK;;re-entered
CO-57;27848;;437.490 ;436.848 ;1k2 AFSK CW*;JQ1YCW;active
CO-58;28895;;437.345 ;437.465 ;1k2 AFSK CW*;JQ1YGW;active
CO-65;32785;;437.475 ;437.275 ;1k2 AFSK CW*;JQ1YTC;active
CO-65;32785;1267.600 ;437.475 ;;9k6 GMSK;JQ1YTC;inactive
CO-66;32791;;437.485 ;437.485 ;1k2AFSK CW*;JQ1YGU;active
CO-77;39577;;437.200 ;437.325 ;1k2AFSK CW;JQ1ZKK;re-entered
CPOD-FLT1;52772;;401.180 ;;FM;;inactive
CP-1;;;436.845 ;;15 DTMF;;failure
CP-2;;;437.325 ;;1k2 AFSK;;failure
CP-3;31129;;436.845 ;;1k2 AFSK;;inactive
CP-4;31132;;437.325 ;437.325 ;1k2 SSB CW;N6CP;inactive
CP-5;38763;;437.405 ;437.405 ;1k2 AFSK CW;CP5;inactive
CP-6;35003;;437.365 ;437.365 ;1k2 AFSK CW;N6CP;inactive
CP-7;43615;;437.150 ;437.150 ;9k6 FSK CW;WI2XNR;re-entered
CP-8;39471;;437.270 ;437.270 ;9k6 GMSK CW;KJ6KSL;inactive
CP-9;44360;;437.505 ;;9k6*/19k2/38k4 FSK;KJ6RQH;re-entered
CP-10;40380;;437.270 ;437.270 ;9k6 FSK CW;KK6HGC XO3;re-entered
CP-11;43856;;437.150 ;437.150 ;9k6 FSK CW;;inactive
CP-12;47319;;437.150 ;437.150 ;9k6 FSK CW;KK6HIT;re-entered
CP-13;;;;;;;unknown
CP-14;;;;;;;to be launched
CP-15;;;;;;;failure
CP-16;68458;;436.965 ;;9k6_GFSK;KK6HIT-6;active
CroCube;;;436.775 ;;9k6 GFSK;9A0CC;unknown
CryoCube-1;45260;2082.004 ;2261.000;;;;re-entered
CSC-1;58022;;401.175 ;;1k2 BPSK;CSC1;unknown
CSC-2;58021;;401.250 ;;1k2 BPSK;CSC2;unknown
CSIM-FD;43793;;437.250 ;;9k6*/19k2 GMSK;CSIM;re-entered
CSS;48274;435.06839;145.98723;;FM;;unknown
CSS;48274;145.850 ;145.985 ;;NFM Crew Voice;;unknown
CSS;48274;435.050 ;436.510 ;;NFM Crew Voice;;unknown
CSS;48274;145.875 ;436.510 ;;NFM Repeater;;unknown
CSS;48274;435.075 ;145.985 ;;NFM Repeater;;unknown
CSS;48274;145.825 ;145.825 ;;1k2_AFSK;;unknown
CSS;48274;437.550 ;437.550 ;;1k2_AFSK;;unknown
CSS;48274;145.850 ;145.985 ;;SSTV Imaging;;unknown
CSS;48274;435.050 ;436.510 ;;SSTV Imaging;;unknown
CSS;53239;;;;;;inactive
CSS;54216;;;;;;inactive
CSSWE;38761;;437.349 ;;9k6 GMSK;CSSWE7;inactive
CSTB-1;31122;;400.038 ;;1k2 AFSK;;inactive
CSTP-1.1;57202;;436.075 ;;LoRa;;active
CSTP-1.2;57186;;436.270 ;;LoRa;;inactive
CSTP-2.1;61777;;437.485 ;;LoRa;;unknown
CSTP-2.2;61775;;437.985 ;;LoRa;;unknown
CSTP-2.11;61744;;437.985 ;;LoRa;;unknown
CSTP-3.1;;;;;;;unknown
CSTP-4.1;64895;;437.320 ;;LoRa;;active
CSTP-4.2;64883;;437.240 ;;LoRa;;active
CSTP-4.3;64882;;437.160 ;;LoRa;;active
CSTP-4.4;64884;;437.725 ;;LoRa;;active
CSUNSat1;42715;;437.400 ;437.400 ;9k6 GMSK CW;CSUNSAT1;re-entered
CTC-0;62401;;401.500 ;;9k6 GFSK;WX9XKR;active
CTC-1A;;;401.500/2185.000;;;;unknown
CTC-1B;;;401.500/2185.000;;;;unknown
CTC-1C;;;401.500/2185.000;;;;unknown
CTIM-FD;52950;;437.250 ;;9k6 GFSK;;re-entered
CTS-SAT1;69015;;436.150 ;;9k6_GMSK FSK*;;active
CUAVA-1;49275;145.875/2404.000;437.075/2440.000;;9k6 GMSK;;re-entered
CUAVA-1;49275;5660.000/76.750GHz;5840.000/76.750GHz;;9k6 GMSK;;re-entered
CUAVA-2;60527;;400.650 ;;1k2 BPSK;VK2USY;unknown
CubeBel-1;43666;436.200 ;436.990 ;;4k8/9k6* GMSK;EU10S;re-entered
CubeBel-2;57175;436.200 ;436.990 ;;4k8/9k6* GMSK;EU11S;active
CubeBug-1;39153;;437.445 ;437.438 ;1k2 AFSK;CUBEB1;inactive
CubeBug-2;39440;;437.445 ;;1k2AFSK 9k6* FSK;CUBEB2;active
CUBEL;47448;;400.575/2262.500;;9k6 MSK FM;;active
CubeSail-1/2;43858;;437.305/437.505;;9k6 GMSK;;re-entered
CubeSX-HSE-1;47952;;435.650/10455.000;;9k6FSK/DVB-S2;RS13S;re-entered
CubeSX-HSE-2;53383;;435.570 ;;2k4 GMSK_USP;RS21S;active
CubeSX-HSE-3;57178;;436.570 ;;2k4*/4k8/9k6 GMSK_USP;RS42S;active
CubeSX-Sirius-HSE;47951;;437.050/10465.000;;2k4/9k6* FSK/DVB-S2;RS14S;re-entered
CUNYSAT-1;39470;;437.505 ;437.505 ;9k6 GMSK CW;;inactive
CuPID;49264;;400.500 ;;38k4 GFSK;;inactive
CURIE-A/B;60241;;916.000 ;2395.000 ;87k GFSK;;unknown
CURIUM-ONE;60242;;436.240 ;;50k GMSK;;unknown
CURTIS;59507;;2279.000 ;400.962 ;FM CW*;;re-entered
CUSat-1;39266;;437.405 ;;1k2 AFSK;BOTTOM;inactive
CUSat-2;39271;;437.485 ;;1k2 AFSK;WG2XTI;inactive
CUTE;49263;;437.250/2402.000;;9k6*/19k2 GMSK 1M BPSK;CUTE;active
CUTE-I;27844;;437.470 ;436.838 ;1k2 AFSK CW*;JQ1YCY;active
CUTE-1.7;28941;;437.505 ;437.382 ;1k2 AFSK;JQ1YPC;re-entered
CUTE-1.7;28941;1268.500 ;437.505 ;437.382 ;9k6 GMSK;;re-entered
CUTE1.7+APDII;32785;;437.475 ;437.275 ;1k2 AFSK CW*;JQ1YTC;active
CUTE1.7+APDII;32785;1267.600 ;437.475 ;;9k6 GMSK;JQ1YTC;inactive
CU-Alpha;66908;;437.400 ;;LoRa;;unknown
CXBN;38762;;437.525 ;;9k6 GFSK;;inactive
CXBN-2;42704;;437.075 ;;9k6 FSK;;re-entered
CyBEEsat;;;137.500 ;;1k2_GMSK;;to be launched
CYCLOPS;53373;;436.050 ;;2k4 GMSK_USP;RS29S;re-entered
CYCLOPS-1;;;;;;;unknown
CySat-1;61501;;436.375 ;;9k6 FSK;;inactive
D3;53769;;437.080/2432.000;;1k2AFSK 9k6GMSK;;unknown
DAILI;51443;;914.700 ;;FM;;re-entered
DANDE;39267;;436.750 ;436.750 ;9k6 GMSK;DANDE;inactive
DANTESAT;55127;;437.600 ;;9k6 FSK;;re-entered
DARLA;;;437.290 ;;9k6 GFSK;;to be launched
DAVE;43615;;437.150 ;437.150 ;9k6 FSK CW;WI2XNR;re-entered
DaVinci;43857;145.100 ;436.500 ;;9k6 GMSK;;re-entered
DCBB;40912;;145.475*/437.950;;9k6* GMSK;BJ1SH;re-entered
DCS-1;67263;;401.150 ;2k4 GMSK_USP;;SCA0KR;active
DCUBED-1;;;435.225 ;;FM;;unknown
DecimalSat-1;;;436.600 ;436.600 ;500/1000GFSK SSDV;;unknown
Deimos;60526;;400.300 ;;9k6 GMSK;;unknown
DEKART;46493;;437.000 ;;4k8 mobitex;;inactive
DELFI-C3;32789;;145.870 ;;1k2 BPSK;DLFIC3;active
DELFI-C3;32789;435.530-435.570;145.920-145.880;145.930 ;SSB CW;DLFIC3;inactive
Delfi-n3Xt;39428;;145.870/145.930;2405.000 ;2k4 BPSK MSK;;inactive
Delfi-n3Xt;39428;435.530-435.570;145.880-145.920;;SSB;;inactive
Delfi-PQ;51074;;436.650 ;;1k2*/2k4/19k2 FSK;DLFIPQ;re-entered
Delphini-1;44030;;437.500 ;;1k2-9k6* GMSK;;re-entered
DENDEN-01;62297;;922.000 ;;1kpbs PCM-PSK-PM/10 32 64 115kbps BPSK;;inactive
DeorbitSail;40719;;145.975 ;;1k2 BPSK;DOS;inactive
DESCENT;46927;;435.775 ;;19k34 GMSK;;re-entered
DESPATCH;40321;;437.325 ;437.325 ;CW;JQ1ZNN;deep space
DEWASat-1;50989;;401.500 ;;FM;;inactive
DEWASat-2;56180;;401.100 ;;2k4 FSK;;re-entered
DHABISAT;49017;;436.908 ;;1k2 BPSK;A68MX;re-entered
DIDO-2;42000;;400.300 ;;1k2 BPSK;DIDO2;re-entered
DIDO-3;46284;;400.450 ;;1k2 BPSK;DIDO3;re-entered
DISCO-1;56222;;437.075 ;;4k8_FSK;;re-entered
DISCO-2;68431;;437.075/2432.500;;4k8_GMSK 9k6_FSK;;unknown
Diwata-2;43678;437.500 ;145.900 ;145.900 ;FM* CW;D1W2PH;active
DIY-1;47963;;437.125 ;437.125 ;100bdRTTY 500*bdFSK CW;CONDOL;re-entered
DJIBOUTI-1A;58266;;401.800 ;;2k4 FSK;DJIB1A;re-entered
DJIBOUTI-1B;62402;;401.800 ;;2k4 FSK;DJIB1B;unknown
Dodona;51084;;401.500 ;;19k2 GFSK;;unknown
DORA;61502;;436.825 ;;7416 FSK;;re-entered
DOSAAF-85;44909;145.935-145.995;435.670-435.610;435.605 ;SSB CW*;RS44;active
DOVE;20440;;145.825 ;2401.220;1k2 AFSK;DOVE;inactive
Dove-1/2;39143;;145.825 ;2420.000 ;1k2 AFSK;;re-entered
Dove-3;39429;;;;;;non-amateur
Dove-4;39434;;;;;;non-amateur
DO-17;20440;;145.825 ;2401.220;1k2 AFSK;DOVE;inactive
DO-64;32789;;145.870 ;;1k2 BPSK;DLFIC3;re-entered
DO-64;32789;435.530-435.570;145.920-145.880;145.930 ;SSB CW;DLFIC3;re-entered
DO-111;47963;;437.125 ;437.125 ;50/100*bdRTTY 500bdFSK CW;;re-entered
Dragonfly;65729;145.825/435.375;437.375 ;437.375 ;4k8 GMSK APRS CW*;JG6YOW;active
DRAGONSat;35690;;436.250 ;;19k2 FSK;;re-entered
DRAGONSat;35690;;437.325 ;;9k6 FSK;;re-entered
DragonSat-1;39383;;145.870 ;;9k6 FSK;;re-entered
Dragoon;64542;;2225.700 ;;FM;;unknown
DragSail;42771;;437.300/2403.000;;1k2 AFSK;;inactive
Dream-Big-PFW;;;;;;;unknown
Drishti;69010;;400.200/2240.000;;9k6_FSK FM;;unknown
Druzhba-ATURK;;;;;;;unknown
DSLWP-A1(A);43471;;435.425/2222.810;436.425 ;500/250 GMSK JT4G;BJ1SM;inactive
DSLWP-A2(B);43472;;435.400/2275.220;436.400 ;500/250 GMSK JT4G;BJ1SN;re-entered
DSUSAT;;;;;;;failure
DTUsat-1;27842;;;437.475 ;2k4 AFSK CW;OZ2DTU;inactive
DTUsat-2;40030;1268.900 ;2401.835 ;2401.860*;9k6CPFSK/1k2 19k2 38k4MSK CW*;OZ2DTU;inactive
DUBAISAT-1;35682;;;;;;unknown
Duchifat-1;40021;435.220 ;145.825/145.980;145.980 ;1k2 BPSK CW;4X4HSL;active
Duchifat-3;44854;145.970 ;436.400;;FM/APRS/9k6BPSK;4H4HSL;inactive
DUTHSat;42724;;436.420 ;;1k2 BPSK;SZ2DUT;re-entered
DUTHSat-2;64530;;2280.000 ;;38k4 GMSK;;unknown
DX-1;40071;144.975-145.025;434.975-435.025;438.225 ;9k6 GFSK;DAURIA;inactive
D-SAT;42794;;437.505 ;437.505 ;4k8 GMSK CW;U1-DSAT-U1;inactive
D-Star ONE;;437.325 ;435.525/435.700;;D-Star Telemetry;;failure
D-Star ONE EXOCONNECT;44410;;435.700 ;;4k8*/9k6 GMSK;;re-entered
D-Star ONE iSat;43879;437.325 ;435.525/435.700*;;4k8*/9k6 GMSK;DP2GOS;active
D-Star ONE LightSat;44393;;435.700*/436.500;;4k8*/9k6 mobitex GMSK;;re-entered
D-Star ONE Phoenix;43188;437.325 ;435.525 ;;D-Star Telemetry;DP1GOS;inactive
D-Star ONE Sparrow;43881;437.325 ;435.525/435.700*;;4k8*/9k6 GMSK;DP1GOS;active
E1P;;437.305 ;437.505 ;;1k2 AFSK;;failure
E1P-U2;37855;;437.493 ;;1k2AFSK_USB;K7MSU;re-entered
E3_TESTER_KARI-1;;;2256.000 ;;FM;;unknown
Eagle-1;39437;;437.465 ;;9k6 GFSK;;inactive
Eagle-2;39436;;437.505 ;437.505 ;9k6 GFSK RTTY CW;;re-entered
EagleSat-1;43018;;437.645 ;;1k2 AFSK;;inactive
EagleSat-2;66910;;437.165 ;;19k2_GFSK;;unknown
Eaglet-1;43790;;435.200/435.800;;1k2;;non-amateur
EASAT-2;51081;145.875 ;436.666 ;436.666 ;1k2/2k4 AFSK APRS FM CW;AM5SAT;re-entered
EcAMSat;43019;;437.095 ;;1k2 AFSK;KE6QLL;re-entered
Ecuador-UTE;44397;;437.050 ;437.050 ;9k6 GMSK CW;;re-entered
EDGECUBE;45124;;437.465 ;;1k2 FSK;;re-entered
EDSN 1-8;;;2401.200-2431.200;437.100 ;1k2 AFSK;;failure
EduSat-1;42824;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJR;re-entered
EduSat-1;;;468.500 ;;;;failure
EGG;41934;;437.200 ;;1k2 AFSK;;re-entered
Egycubesat-1;44792;;437.970 ;437.970 ;CW;;inactive
Egycubesat-2;44718;;437.974 ;437.974 ;CW;;unknown
EIRSAT-1;58472;;437.100 ;;9k6 GMSK;;re-entered
ElaraSat-MMS1;;;;;;;unknown
Elektro-L1;37344;;1693.000 ;;FSK;;weather sat
Elektro-L2;41105;;1693.000 ;;FSK;;weather sat
Elektro-L3;44903;;1691.000 ;;BPSK;;weather sat
Elektro-L4;55506;;1691.000 ;;;;weather sat
Elektro-L5;67756;;;;;;weather sat
Elevation-1;62677;;400.200*/400.575;2245.500 ;7416 FSK FM;;inactive
ELFIN-A;43617;;437.450 ;;9k6*/19k2 GFSK;WJ2XNX;re-entered
ELFIN-B;43616;;437.475 ;;9k6*/19k2 GFSK;WJ2XOX;re-entered
ELLIOT;;;;;;;unknown
EMISAR;68427;;401.334 ;401.334 ;9k6_GFSK CW;;active
EMMA;60953;145 825 ;145 825/437.120;437.120 ;1k2AFSK 4k8GMSK APRS CW*;JS1YOI;re-entered
EnduroSat One;43551;;437.050 ;437.050 ;9k6 GMSK Music;LZ0AMS;re-entered
ENSO;58470;;436.250 ;;2k4/9k6*FSK;FX6FRC;re-entered
EntrySat;44429;;436.950 ;;9k6 BPSK;ON02FR;re-entered
EOSSAT-1;55053;;2245.000 ;;FM;;unknown
EOS-07;55562;;145.825 ;;1k2AFSK APRS;A55BTN;re-entered
EOS-08;60454;;145.825 ;;1k2 AFSK;;unknown
EO-79;40025;435.047-435.077;145.965-145.935;145.815 ;1k2 BPSK CW SSB;QB50P1;inactive
EO-80;40032;435.080 ;145.880/145.840;145.880 ;1k2 BPSK CW FM;QB50P2;inactive
EO-88;42017;435.015-435.045;145.990-145.960;145.940 ;1k2 BPSK SSB;;re-entered
EPICHyper-3;;;;;;;unknown
EQUISat;43552;;435.550 ;435.550 ;4k8*/9k6 4LFSK CW LED;;re-entered
ERMINAZ-1U;;;435.775 ;;9k6-19k2 GFSK GMSK QPSK;;to be launched
ERMINAZ-1V;;;145.965 ;;9k6-19k2 GFSK GMSK QPSK;;to be launched
ERMINAZ-2U;;;435.900 ;;600-19k2 GFSK GMSK BPSK;DP0PQA;to be launched
ERMINAZ-2V;;;145.920 ;;600-19k2 GFSK GMSK BPSK;DP0PQB;to be launched
ERMINAZ-2X;;;145.960 ;;600-19k2 GFSK GMSK BPSK;DP0PQC;to be launched
ERMIS-1;68468;;401.550/2218.000;;9k6 FSK;;active
ERMIS-2;68420;;401.250/2218.000;;9k6 FSK;;active
ERMIS-3;68425;;401.313/2218.000;;9k6 FSK;;active
ERNST;60528;;401.100 ;;4k8 FSK;;unknown
ESAIL;46273;;;;;;re-entered
ESEO;43792;1263.500 ;145.930/145.895;437.000*;FM 1k2BPSK 4k8*/9k6GFSK;IW4DUL;inactive
Essence;57316;437.325 ;435.775 ;;;;re-entered
ESTCube-1;39161;;437.505/2401.250;437.254 ;9k6 GFSK CW;ES5E;inactive
ESTCube-2;;;435.800 ;;9k6 GFSK;ES5EC;re-entered
ESTELLE;;;U S-band 5.8GHz;;1M-10M GFSK BPSK;;unknown
Es'Hail-2;43700;2400.050-2400.300;10489.550-10489.800;;Linear  transponder;;inactive
Es'Hail-2;43700;2401.500-2409.500;10491.000-10499.000;;Digital transponder;;inactive
ETRISat;;;916.000/2207.733;;LoRa FM;;unknown
ExAlta-1;42734;;436.705 ;;4k8*/9k6/19k2 GMSK;ON03CA;re-entered
ExAlta-2;56313;;437.875/2428.000;;9k6 FSK;;re-entered
ExoCube-1;40380;;437.270 ;437.270 ;9k6 FSK CW;KK6HGC XO3;re-entered
ExoCube-2;47319;;437.150 ;437.150 ;9k6 FSK CW;;re-entered
EXO-0;59175;;401.360 ;;4k8 GMSK;EXO000;inactive
ExseedSat-1;43775;435.340 ;145.900 ;;FM CTCSS;;inactive
Eya-2;;;;;;;unknown
Eycore-1;;;401.050/2277.500;;FM;;unknown
e-kagaku-1;65943;;145.840 ;145.840 ;1k2AFSK 9K6GMSK CW;JL3ZPN;inactive
E-ST@R;38079;;437.445 ;;1k2 AFSK;E-STAR-I;re-entered
E-ST@R-II;41459;;437.485 ;437.485 ;1k2 AFSK CW;E-STAR-II;inactive
FacSat-1;43721;;437.350 ;;9k6 MSK;;re-entered
FacSat-2;56205;;437.350 ;;9k6 GMSK;;unknown
FalconSAT-3;30776;145.840 ;435.103 ;;9k6 GMSK;PFS3-11 12;re-entered
FalconSAT-X;;;;;;;unknown
FASTRAC-1;37227;145.825 ;437.345 ;;1k2 AFSK;FAST1;inactive
FASTRAC-1;37227;145.980 ;437.345 ;;9k6 FSK;FAST1;inactive
FASTRAC-2;37380;435.025 ;145.825 ;;1k2 AFSK;FAST2;inactive
FASTRAC-2;37380;437.345 ;145.825 ;;9k6 FSK;FAST2;inactive
FCAL;29667;;437.385 ;;1k2 AFSK;KD4HBO;re-entered
FEMTO-1;68419;;400.500 ;;9k6_GMSK;;active
FFLY-2;65332;;2243.000 ;;FM;;unknown
FGN-100-D3;;;2280.000 ;;;;unknown
FEES;48082;;437.200 ;;9k6 FSK/LoRa;;re-entered
FEES-2;51441;;145.000/437.200*;;9k6 FSK 125k LoRa*;;re-entered
FIREBIRD-1;39463;;437.405 ;;19k2 FSK;K7MSU;inactive
FIREBIRD-2;39464;;437.230 ;;19k2 FSK;K7MSU;inactive
FIREBIRD-3;40377;;437.396*/437.405;;19k2 FSK;K7MSU;re-entered
FIREBIRD-4;40378;;437.219*/437.230;;19k2 FSK;K7MSU;re-entered
First-MOVE;39439;435.520 ;145.970 ;145.970 ;1k2 BPSK CW;MOVE1;inactive
FITSAT-1;38853;;437.445/5.84GHz;437.250 ;1k2/115.2K;JG6YEW;re-entered
Flamingo-1;;;401.050/2240.000;;9k6*GMSK FM;;active
FloripaSat-1;44885;436.100 ;436.100*;145.900 ;1k2*/2k4 2GFSK;PY0EFS;inactive
FloripaSat-2A;;;468.200 ;;1k2 GMSK;;failure
FloripaSat-2B;;;;;LoRa;;failure
Flylab-1;;;;;;;unknown
Flylab-2;;;;;;;unknown
FMN-1;43192;145.945 ;435.350 ;;9k6 BPSK FM;BUAABJ;re-entered
Foras-Promineo;66911;;437.400 ;;LoRa;;unknown
ForgeStar-1;;;2260.990 ;;FM;;unknown
Foresail-1;52766;;437.125 ;437.125 ;1k2/4k8*/9k6 MSK CW;OH2FIS;re-entered
Foresail-1p;66778;;437.125 ;;9k6_MSK;;active
FORMOSAT-1;25616;;;;;;re-entered
FORMOSAT-2;28254;;;;;;re-entered
FORMOSAT-3A;29047;;;;;;unknown
FORMOSAT-3B;29048;;;;;;unknown
FORMOSAT-3C;29049;;;;;;unknown
FORMOSAT-3D;29050;;;;;;unknown
FORMOSAT-3E;29051;;;;;;unknown
