50528,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50529,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50530,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-27
50531,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-23
50532,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-05
50533,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-05
50534,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-10-03
50535,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50536,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-07
50537,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-13
50538,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50539,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-14
50540,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50541,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-09
50542,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-31
50543,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-09
50544,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-28
50545,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50546,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50547,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-22
50548,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-20
50549,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50550,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-20
50551,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50552,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-11
50553,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-20
50554,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50555,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-20
50556,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-04
50557,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2021-12-28
50558,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-01
50559,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-25
50560,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50561,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-26
50562,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50563,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-26
50564,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-11
50565,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-04
50566,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-26
50567,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-07
50568,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-01
50569,"IPM 3/PERSEY DEB",DEB,CIS,,PKMTR,2021-12-27,2021-12-31
50570,"IPM 3/PERSEY DEB",DEB,CIS,,PKMTR,2021-12-27,2022-01-01
50571,"IPM 3/PERSEY DEB",DEB,CIS,,PKMTR,2021-12-27,2022-01-04
50572,"OBJECT A",RB,PRC,,JSC,2021-12-29,0000-00-00
50573,"OBJECT B",RB,PRC,,JSC,2021-12-29,0000-00-00
50574,TJS-9,,PRC,,XSC,2021-12-29,0000-00-00
50575,"CZ-3B R/B",RB,PRC,,XSC,2021-12-29,2022-09-15
50576,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-01
50577,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-27
50578,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50579,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-26
50580,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50581,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-30
50582,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-09
50583,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-17
50584,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-16
50585,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-20
50586,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50587,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-07
50588,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50589,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-16
50590,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-11
50591,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-11
50592,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-20
50593,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-22
50594,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-24
50595,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50596,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-18
50597,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-20
50598,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-26
50599,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-27
50600,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-29
50601,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-08
50602,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50603,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-31
50604,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-09
50605,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50606,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50607,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-03
50608,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-28
50609,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50610,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50611,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-09
50612,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-29
50613,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50614,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-03
50615,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-04
50616,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-11
50617,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-14
50618,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-12
50619,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50620,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-05
50621,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50622,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-30
50623,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50624,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-23
50625,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-25
50626,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-01
50627,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-04
50628,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-27
50629,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-18
50630,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-31
50631,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-17
50632,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50633,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50634,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-22
50635,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-06
50636,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-08
50637,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-02
50638,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-27
50639,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-28
50640,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-10
50641,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-19
50642,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-27
50643,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-17
50644,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50645,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-02
50646,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-01
50647,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-24
50648,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-01
50649,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-13
50650,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50651,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-13
50652,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-15
50653,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-27
50654,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-05
50655,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50656,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-12
50657,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-21
50658,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-27
50659,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50660,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-18
50661,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-28
50662,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-19
50663,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-22
50664,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-27
50665,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-16
50666,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-05
50667,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-20
50668,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-16
50669,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50670,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50671,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-24
50672,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-04
50673,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50674,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50675,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-02
50676,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50677,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50678,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-30
50679,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50680,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-13
50681,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-24
50682,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-23
50683,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-04
50684,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-27
50685,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-25
50686,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50687,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50688,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-13
50689,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50690,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-12
50691,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50692,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-22
50693,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-07
50694,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-02
50695,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-11
50696,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-28
50697,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-31
50698,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-02
50699,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-09
50700,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-15
50701,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-30
50702,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-27
50703,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-15
50704,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-14
50705,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-06
50706,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-05
50707,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-20
50708,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50709,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-14
50710,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-13
50711,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-17
50712,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-18
50713,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-26
50714,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-23
50715,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50716,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-12
50717,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-26
50718,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-28
50719,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50720,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50721,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-06-05
50722,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-06
50723,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-09
50724,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-18
50725,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-23
50726,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-18
50727,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50728,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-01
50729,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-23
50730,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50731,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-06
50732,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-27
50733,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50734,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50735,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-22
50736,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-29
50737,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-24
50738,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-06
50739,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-06
50740,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-30
50741,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-17
50742,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50743,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-19
50744,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50745,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-17
50746,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50747,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-15
50748,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50749,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-01-20
50750,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-04
50751,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50752,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50753,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-27
50754,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50755,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50756,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-14
50757,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-07-10
50758,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-23
50759,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-21
50760,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-09
50761,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50762,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-31
50763,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-08-30
50764,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50765,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-02-27
50766,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-03-11
50767,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-04-24
50768,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-09-15
50769,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,2022-05-27
50770,"COSMOS 1408 DEB",DEB,CIS,,PKMTR,1982-09-16,0000-00-00
50771,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50772,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50773,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50774,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50775,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50776,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50777,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50778,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50779,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50780,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50781,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50782,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50783,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50784,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50785,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50786,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50787,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50788,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50789,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50790,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50791,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50792,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50793,"COSMOS 1818 COOLANT",DEB,CIS,,TTMTR,1987-02-01,0000-00-00
50794,"COSMOS 1867 COOLANT",DEB,CIS,,TTMTR,1987-07-10,0000-00-00
50795,"COSMOS 1867 COOLANT",DEB,CIS,,TTMTR,1987-07-10,0000-00-00
50796,"HELIOS 2A DEB",DEB,FR,,FRGUI,2004-12-18,0000-00-00
50797,"HELIOS 2A DEB",DEB,FR,,FRGUI,2004-12-18,0000-00-00
50798,"HELIOS 2A DEB",DEB,FR,,FRGUI,2004-12-18,0000-00-00
50799,"HELIOS 2A DEB",DEB,FR,,FRGUI,2004-12-18,0000-00-00
50800,"HELIOS 2A DEB",DEB,FR,,FRGUI,2004-12-18,2022-04-27
50801,"HELIOS 2A DEB",DEB,FR,,FRGUI,2004-12-18,2022-07-03
50802,"COSMOS 2499 DEB",DEB,CIS,,PKMTR,2014-05-23,0000-00-00
50803,STARLINK-3321,,US,,AFETR,2022-01-06,0000-00-00
50804,STARLINK-3323,,US,,AFETR,2022-01-06,0000-00-00
50805,STARLINK-3333,,US,,AFETR,2022-01-06,0000-00-00
50806,STARLINK-3335,,US,,AFETR,2022-01-06,0000-00-00
50807,STARLINK-3353,,US,,AFETR,2022-01-06,0000-00-00
50808,STARLINK-3355,,US,,AFETR,2022-01-06,0000-00-00
50809,STARLINK-3232,,US,,AFETR,2022-01-06,0000-00-00
50810,STARLINK-3348,,US,,AFETR,2022-01-06,0000-00-00
50811,STARLINK-3347,,US,,AFETR,2022-01-06,0000-00-00
50812,STARLINK-3338,,US,,AFETR,2022-01-06,0000-00-00
50813,STARLINK-3349,,US,,AFETR,2022-01-06,0000-00-00
50814,STARLINK-3324,,US,,AFETR,2022-01-06,0000-00-00
50815,STARLINK-3234,,US,,AFETR,2022-01-06,0000-00-00
50816,STARLINK-3342,,US,,AFETR,2022-01-06,0000-00-00
50817,STARLINK-3341,,US,,AFETR,2022-01-06,0000-00-00
50818,STARLINK-3336,,US,,AFETR,2022-01-06,0000-00-00
50819,STARLINK-3327,,US,,AFETR,2022-01-06,0000-00-00
50820,STARLINK-3339,,US,,AFETR,2022-01-06,0000-00-00
50821,STARLINK-3346,,US,,AFETR,2022-01-06,0000-00-00
50822,STARLINK-3343,,US,,AFETR,2022-01-06,0000-00-00
50823,STARLINK-3334,,US,,AFETR,2022-01-06,0000-00-00
50824,STARLINK-3340,,US,,AFETR,2022-01-06,0000-00-00
50825,STARLINK-3332,,US,,AFETR,2022-01-06,0000-00-00
50826,STARLINK-3337,,US,,AFETR,2022-01-06,0000-00-00
50827,STARLINK-3329,,US,,AFETR,2022-01-06,0000-00-00
50828,STARLINK-3290,,US,,AFETR,2022-01-06,0000-00-00
50829,STARLINK-3294,,US,,AFETR,2022-01-06,0000-00-00
50830,STARLINK-3278,,US,,AFETR,2022-01-06,0000-00-00
50831,STARLINK-3299,,US,,AFETR,2022-01-06,0000-00-00
50832,STARLINK-3328,,US,,AFETR,2022-01-06,0000-00-00
50833,STARLINK-3316,,US,,AFETR,2022-01-06,0000-00-00
50834,STARLINK-3331,,US,,AFETR,2022-01-06,0000-00-00
50835,STARLINK-3310,,US,,AFETR,2022-01-06,0000-00-00
50836,STARLINK-3330,,US,,AFETR,2022-01-06,0000-00-00
50837,STARLINK-3318,,US,,AFETR,2022-01-06,0000-00-00
50838,STARLINK-3322,,US,,AFETR,2022-01-06,0000-00-00
50839,STARLINK-3320,,US,,AFETR,2022-01-06,0000-00-00
50840,STARLINK-3295,,US,,AFETR,2022-01-06,0000-00-00
